_id,__v,createdAt,sequence,updatedAt,courses,course_contents
611d124ccbbec8f8070c1295,0,2021-08-18 13:59:40.307,4,2021-10-21 03:05:06.052,,60d6e02df8c2690af34e9a17
611d1518cbbec8f8070c2a2c,0,2021-08-18 14:11:36.001,2,2021-08-18 14:11:36.258,,60d6e03f65b882e577da270b
611d2ccfcbbec8f8070ccd4e,0,2021-08-18 15:52:47.776,12,2021-08-25 05:46:05.070,,609b5a3e548b71237e9ddf15
611dc237cbbec8f807105425,0,2021-08-19 02:30:15.810,1,2021-08-19 02:30:15.810,,60d466975e45bae750650191
611dcbb4cbbec8f807109439,0,2021-08-19 03:10:44.641,4,2021-08-24 15:35:37.251,,609b5da5b0a428210f5d9bfa
611dcbe2cbbec8f807109540,0,2021-08-19 03:11:30.381,2,2021-08-19 03:11:30.582,,609b5e8749865223af42dabb
611dcd01cbbec8f807109df0,0,2021-08-19 03:16:17.952,1,2021-08-19 03:16:17.952,,60d466dac20f0de793aa22e7
611ddcd5cbbec8f8071104e8,0,2021-08-19 04:23:49.973,1,2021-08-19 04:23:49.973,,60d46743e1a608e7869eb23b
611de4a4cbbec8f807113b16,0,2021-08-19 04:57:08.426,7,2021-08-20 02:00:05.884,,60d4689333739415d3e364f4
611de4b8cbbec8f807113b86,0,2021-08-19 04:57:28.763,6,2021-08-20 02:25:05.122,,60d468b30c21a91a2681d672
611df082cbbec8f807117e92,0,2021-08-19 05:47:46.923,2,2021-08-19 06:42:43.367,,60d6fca4913a9223a47a9474
611e014dcbbec8f80711e098,0,2021-08-19 06:59:25.896,1,2021-08-19 06:59:25.896,,60d6fcc712cae8e759e83962
611e0cb6cbbec8f80712254d,0,2021-08-19 07:48:06.427,1,2021-08-19 07:48:06.427,,60d6fce52f8db7e794c40ca9
611f41c7cbbec8f8071890b6,0,2021-08-20 05:46:47.101,2,2021-08-22 01:53:15.082,,60d82491e9fd8e0ac5ce8d34
611f4caccbbec8f80718d391,0,2021-08-20 06:33:16.944,1,2021-08-20 06:33:16.944,,60d824cb10b48724ac276566
611f556dcbbec8f8071908d9,0,2021-08-20 07:10:37.785,2,2021-08-23 05:54:10.028,,60d824db6742613575f45a4a
611f61c7cbbec8f80719537a,0,2021-08-20 08:03:19.633,4,2021-08-24 06:40:57.420,,60d824f4913a9223a47aa6c0
6122f667cbbec8f8072c3a77,0,2021-08-23 01:14:15.444,3,2021-08-31 02:01:37.454,,60d46d46e66a9ee5ab426e4e
6122fdc3cbbec8f8072c67b1,0,2021-08-23 01:45:39.802,3,2021-08-23 01:49:38.988,,60d46d5965b882e577d894ba
6122fe9ccbbec8f8072c6cb9,0,2021-08-23 01:49:17.001,2,2021-08-31 02:09:07.932,,60d4743f1d139b2166c88229
61230212cbbec8f8072c8253,0,2021-08-23 02:04:02.679,3,2021-08-23 02:41:00.953,,60d46d6d913a9223a47960a7
61230a86cbbec8f8072cb493,0,2021-08-23 02:40:06.159,4,2021-08-25 01:27:42.675,,60d46d7bed8ee5e74ad8571a
61231a96cbbec8f8072d10e4,0,2021-08-23 03:48:38.198,3,2021-08-25 01:27:45.340,,60d46d87a5afc61e31fd15df
61233fdecbbec8f8072de2ac,0,2021-08-23 06:27:42.105,1,2021-08-23 06:27:42.105,,60d825050014aa0ace9e23a5
612348e5cbbec8f8072e185b,0,2021-08-23 07:06:13.551,1,2021-08-23 07:06:13.551,,60d82518d06a4a20fac6f855
612494a5cbbec8f80734bca6,0,2021-08-24 06:41:41.481,1,2021-08-24 06:41:41.481,,60d826b0913a9223a47aa6c1
61249bfecbbec8f80734e884,0,2021-08-24 07:13:02.539,1,2021-08-24 07:13:02.539,,60d826d410b48724ac27656a
6124a752cbbec8f807352a4d,0,2021-08-24 08:01:22.451,1,2021-08-24 08:01:22.451,,60d826fa9b2c1d3c3e9b132f
6124c064cbbec8f80735b525,0,2021-08-24 09:48:20.472,17,2021-10-22 10:50:51.723,,60d2efda3d549f33ea075258
6124c1a0cbbec8f80735bc53,0,2021-08-24 09:53:36.682,5,2021-08-25 08:37:57.028,,609b7ce9764931920e60c823
6124c1fbcbbec8f80735be31,0,2021-08-24 09:55:07.958,2,2021-08-24 09:55:08.225,,609b7c31cf3cb4223190c60b
6125a38ccbbec8f8073a3531,0,2021-08-25 01:57:32.373,3,2021-08-31 02:07:00.701,,60d46d95991c55e7a5362644
6125b121cbbec8f8073a8154,0,2021-08-25 02:55:29.677,8,2021-08-31 02:07:04.604,,60d4740c0c4ed7e597440616
6125c220cbbec8f8073ad698,0,2021-08-25 04:08:00.919,6,2021-10-24 23:58:30.122,,609b5f376d3ba12100e73ee3
6126219acbbec8f8073cae62,0,2021-08-25 10:55:22.858,2,2021-08-25 10:55:23.489,,60d6bebea91f2bdf1d56c1f8
6126ef25cbbec8f807405663,0,2021-08-26 01:32:21.951,4,2021-08-26 02:10:22.998,,60d828cb9050a70b0bad9465
6126fa25cbbec8f807409e38,0,2021-08-26 02:19:17.365,8,2021-09-07 06:49:48.152,,60d828e7f121ebdec0641f0e
6126ff9fcbbec8f80740bc5c,0,2021-08-26 02:42:39.792,13,2021-08-30 04:51:43.079,,60d0537bebdc05e39ddf4fc1
61271049cbbec8f807411ebb,0,2021-08-26 03:53:45.228,15,2021-09-08 01:46:26.102,,60d828f992aeee0ae823027a
61274d48cbbec8f807423dc5,0,2021-08-26 08:14:00.350,1,2021-08-26 08:14:00.350,,60d15e84d47eb4e36bb47be6
6128898fcbbec8f80747de0a,0,2021-08-27 06:43:27.108,5,2021-09-07 08:51:38.482,,60d8290b0928b00b00ecd86d
6129e4fbcbbec8f8074e25f1,0,2021-08-28 07:25:47.195,3,2021-09-30 09:54:45.074,,60d9366b43d7310abe8ba889
6129e4ffcbbec8f8074e260e,0,2021-08-28 07:25:51.492,2,2021-08-28 07:25:51.797,,60d9368010b48724ac27658f
612bb1eacbbec8f807566763,0,2021-08-29 16:12:26.816,24,2021-10-26 13:53:45.785,,60cc83c43ddad08ba4e4eb83
612bb214cbbec8f807566834,0,2021-08-29 16:13:08.648,15,2021-10-26 13:52:21.032,,60cc85660bf268e35dce6ff0
612bb219cbbec8f807566851,0,2021-08-29 16:13:13.789,13,2021-10-26 13:52:19.075,,60cc87202290b18942ef3a62
612c3b12cbbec8f80758ef1c,0,2021-08-30 01:57:38.892,10,2021-08-31 02:08:05.889,,60d4741f93656ce7950da98b
612c61dacbbec8f80759a86b,0,2021-08-30 04:43:06.187,20,2021-08-30 07:08:53.466,,60d05c823f8e8ee371d0d17f
612c625dcbbec8f80759aaea,0,2021-08-30 04:45:17.525,6,2021-08-30 04:52:07.432,,60d0668d9ee625e363f11485
612c62f8cbbec8f80759ae91,0,2021-08-30 04:47:52.519,2,2021-08-30 04:47:52.849,,60d0c1661b6d5fe571ade74d
612d8c54cbbec8f8075eff1c,0,2021-08-31 01:56:36.097,4,2021-08-31 02:26:47.430,,60d477b117be442243de05df
612d8f54cbbec8f8075f0ec9,0,2021-08-31 02:09:24.037,4,2021-08-31 02:27:36.486,,60d47459d34a7c203b4326d1
612d8fa8cbbec8f8075f10ae,0,2021-08-31 02:10:48.067,3,2021-08-31 02:27:33.102,,60d474681d139b2166c8822a
612d991fcbbec8f8075f3d7c,0,2021-08-31 02:51:11.525,1,2021-08-31 02:51:11.525,,60d4747819e5ad210ef976a3
612da028cbbec8f8075f5e44,0,2021-08-31 03:21:12.667,2,2021-08-31 03:21:12.894,,60d4775a3ddad08ba4e7ff32
612da036cbbec8f8075f5e8e,0,2021-08-31 03:21:26.273,2,2021-08-31 03:21:26.471,,60d4776e10b48724ac25a8c8
613056accbbec8f8076b15e3,0,2021-09-02 04:44:28.490,2,2021-09-02 04:44:28.659,,609b787658404120e03801e2
613079decbbec8f8076bb1f8,0,2021-09-02 07:14:38.926,1,2021-09-02 07:14:38.926,,60d9a3e333b5881d16cadf61
6130e815cbbec8f8076e2894,0,2021-09-02 15:04:53.706,3,2021-09-02 17:12:28.190,,609b59f077dc942215bd3384
6130ea25cbbec8f8076e3792,0,2021-09-02 15:13:41.777,5,2021-09-02 17:21:30.692,,609b5b7f548b71237e9ddf17
6130ea92cbbec8f8076e3aed,0,2021-09-02 15:15:30.987,2,2021-09-02 15:15:33.119,,609b5f7bd5c7ff20b2403974
613280132e80ef52a0034fff,0,2021-09-03 20:05:39.579,21,2021-10-26 07:35:27.443,6131ea027ec98e9cedfc2950,
6132e0f62e80ef52a007e27b,0,2021-09-04 02:59:02.715,4,2021-09-10 06:05:19.777,,60d845bd0c4ed7e597456f7a
6132e51e2e80ef52a0080112,0,2021-09-04 03:16:46.096,8,2021-09-15 02:44:34.880,,60d84617307be2e78cdfa71c
6132eab02e80ef52a0082a61,0,2021-09-04 03:40:32.835,5,2021-09-14 07:17:55.301,,60d8462ae66a9ee5ab43a094
6132eabf2e80ef52a0082ad8,0,2021-09-04 03:40:47.266,3,2021-09-14 07:34:25.341,,60d8463d913a9223a47aa6c5
61331c312e80ef52a015b6e8,0,2021-09-04 07:11:45.573,26,2021-10-27 15:00:30.130,61326028c8daac98c848441a,
61332a6d2e80ef52a03cfc29,0,2021-09-04 08:12:29.422,7,2021-09-26 10:08:02.663,61332048afc69442bb846dfb,
613434792e80ef52a0ee766e,0,2021-09-05 03:07:37.490,6,2021-10-12 12:53:02.439,61331ddf3715e898f0736bf6,
61343e5b2e80ef52a0f180f7,0,2021-09-05 03:49:47.062,14,2021-10-19 17:02:08.166,61331aee747b8142c7cd5e47,
613452382e80ef52a018f223,0,2021-09-05 05:14:32.731,9,2021-10-27 03:12:33.741,613328d4426cd2a2dcdea1e8,
613480e92e80ef52a05bbc3f,0,2021-09-05 08:33:44.996,21,2021-10-17 02:52:01.291,61331fab42ae9ca2ee5d3c91,
6134a0d32e80ef52a097fe2c,0,2021-09-05 10:49:55.032,5,2021-09-24 03:19:12.204,613490dea5eee9a2beaf104c,
6134e0142e80ef52a017cad6,0,2021-09-05 15:19:48.004,64,2021-10-27 03:15:52.318,61344f3ec8daac98c8487998,
6134f8832e80ef52a01cbb0a,0,2021-09-05 17:04:03.570,13,2021-10-25 05:28:36.977,61331dd1177046990b4c8a5e,
6134fe102e80ef52a01cdc2f,0,2021-09-05 17:27:44.462,5,2021-10-22 00:27:47.704,6134878bf1b7ce9d2819f198,
6134ffc72e80ef52a01ce6f0,0,2021-09-05 17:35:03.513,12,2021-10-25 05:10:31.015,61331c58ef0b8b9ce39b2898,
6135003b2e80ef52a01ce9eb,0,2021-09-05 17:36:59.152,11,2021-10-16 17:46:25.427,61349812d5ca509cf45369dd,
6135005d2e80ef52a01ceae4,0,2021-09-05 17:37:33.345,10,2021-10-21 20:39:52.424,613442f2d8f31e42b5eb2f4b,
613501a52e80ef52a01cf327,0,2021-09-05 17:43:01.609,8,2021-10-18 14:39:58.033,613445cb4b4fb1a2ad8e9e8a,
613506c82e80ef52a01d1232,0,2021-09-05 18:04:56.516,8,2021-09-27 08:42:48.971,6134cab6bd0aaa9cfb01c349,
61350b662e80ef52a01d2e9b,0,2021-09-05 18:24:38.043,10,2021-10-26 04:27:19.638,61347db45a8a059d18da2249,
61350e9a2e80ef52a01d4228,0,2021-09-05 18:38:17.943,20,2021-10-27 23:45:15.969,6134c186993f3698d1a119bf,
61352a7b2e80ef52a01deab7,0,2021-09-05 20:37:15.013,22,2021-10-27 23:43:26.484,61348336eed6ba98c2524d12,
613536f62e80ef52a01e3625,0,2021-09-05 21:30:30.654,22,2021-10-18 07:04:17.545,61331a5f177046990b4c8903,
613545682e80ef52a01e8efa,0,2021-09-05 22:32:08.796,16,2021-10-26 04:24:49.473,61332a558bac3842c88feef2,
613548ba2e80ef52a01ea31a,0,2021-09-05 22:46:18.208,6,2021-09-30 05:38:05.297,61344bab42ae9ca2ee5d63e2,
61354d7f2e80ef52a01ec106,0,2021-09-05 23:06:39.305,11,2021-10-24 15:21:37.193,61345187d795ec98d0245596,
61354d8a2e80ef52a01ec15e,0,2021-09-05 23:06:50.887,19,2021-10-26 12:12:00.927,613450a4c1ba18a2d63c438b,
61354dd82e80ef52a01ec393,0,2021-09-05 23:08:08.334,13,2021-10-17 12:05:29.311,6134527ee8eb55a2a74c8056,
6135509d2e80ef52a01ed4ac,0,2021-09-05 23:19:57.903,13,2021-10-19 07:27:45.730,61345981c8daac98c84879ad,
613559ca2e80ef52a01f0d9e,0,2021-09-05 23:59:06.041,32,2021-10-28 05:37:26.219,6134607f4b4fb1a2ad8ea411,
61355d8a2e80ef52a01f24d0,0,2021-09-06 00:15:06.620,9,2021-10-25 23:56:08.435,6134547f3715e898f0738c79,
613561b42e80ef52a01f3eef,0,2021-09-06 00:32:52.513,4,2021-09-24 03:34:16.319,61344874afc69442bb848926,
613563a32e80ef52a01f4b1c,0,2021-09-06 00:41:07.721,16,2021-10-27 02:22:56.172,613457feef0b8b9ce39b3b57,
6135682c2e80ef52a01f675d,0,2021-09-06 01:00:28.220,13,2021-10-28 02:11:21.269,613440bbc8daac98c8487797,
61356c972e80ef52a01f8236,0,2021-09-06 01:19:19.500,5,2021-09-24 02:34:35.792,613493787ec98e9cedfc9e21,
61356d742e80ef52a01f87e7,0,2021-09-06 01:23:00.100,12,2021-10-26 06:38:53.961,61344c5f426cd2a2dcdeab53,
613578d12e80ef52a01fcefc,0,2021-09-06 02:11:29.428,18,2021-10-26 08:57:34.555,6133283a90e68042e4bfa4b2,
61357e8f2e80ef52a01ff2b7,0,2021-09-06 02:35:59.300,3,2021-09-06 02:38:49.992,,60d0512ea8b9a4e76c7c52a0
61357f372e80ef52a01ff870,0,2021-09-06 02:38:47.962,4,2021-09-06 02:49:13.042,,60d0571f991c55e7a533aa49
613580612e80ef52a0201430,0,2021-09-06 02:43:45.537,2,2021-09-06 02:43:45.737,,60d05387206f6ae5806b6b7b
6135838f2e80ef52a0216b0c,0,2021-09-06 02:57:19.088,2,2021-09-06 02:57:19.366,,60d06722a8b9a4e76c7c9073
613584642e80ef52a021ff8a,0,2021-09-06 03:00:52.306,2,2021-09-06 03:00:52.503,,60d073c61ede65e5b00ed3eb
613585f32e80ef52a0228ea1,0,2021-09-06 03:07:31.681,2,2021-09-06 03:07:31.869,,60d13f00ed8ee5e74ad695e1
613587a62e80ef52a024fc0d,0,2021-09-06 03:14:46.180,2,2021-09-06 03:14:46.376,,60d13f00ed8ee5e74ad695e2
613588a52e80ef52a028c671,0,2021-09-06 03:19:01.524,2,2021-09-06 03:19:01.816,,60d13f00ed8ee5e74ad695e3
613589fb2e80ef52a02cde6b,0,2021-09-06 03:24:43.925,2,2021-09-06 03:24:44.105,,60d13f00ed8ee5e74ad695e4
61358b132e80ef52a02d1c9d,0,2021-09-06 03:29:23.111,2,2021-09-06 03:29:23.361,,60d13f00ed8ee5e74ad695e5
613590cd2e80ef52a0302611,0,2021-09-06 03:53:49.286,5,2021-10-12 22:17:12.279,61349d1dd5ca509cf45369df,
6135a0182e80ef52a0323f25,0,2021-09-06 04:59:04.574,12,2021-10-21 01:10:19.375,6134637c5d7dd5a2b704ac1b,
6135a5322e80ef52a0325e9e,0,2021-09-06 05:20:50.256,10,2021-10-02 21:19:28.268,61345eace8eb55a2a74c82d6,
6135ad262e80ef52a032961c,0,2021-09-06 05:54:46.642,3,2021-09-06 06:56:30.068,,60d52f062f8db7e794c274ab
6135ad732e80ef52a0329888,0,2021-09-06 05:56:03.286,2,2021-09-06 05:56:03.596,,60d52f4da5afc61e31fd1604
6135bb932e80ef52a0331532,0,2021-09-06 06:56:19.616,5,2021-09-07 02:01:02.823,,60d52f7865b882e577d8bf1f
6135bed72e80ef52a033995a,0,2021-09-06 07:10:15.235,9,2021-10-08 21:41:13.659,61344e38d5ca509cf4533c96,
6135c6a22e80ef52a0360260,0,2021-09-06 07:43:30.302,6,2021-09-07 02:01:05.630,,60d52f989b2c1d3c3e993e4d
6135d8b42e80ef52a065919d,0,2021-09-06 09:00:36.580,5,2021-09-24 02:07:34.099,61343f1b42ae9ca2ee5d6141,
6135d93e2e80ef52a0673c5b,0,2021-09-06 09:02:54.121,15,2021-10-19 03:53:16.173,613330adef0b8b9ce39b322b,
6135d9b42e80ef52a0680b22,0,2021-09-06 09:04:52.435,11,2021-10-17 13:42:40.363,6131f017c30aff9d10f87a16,
6135da222e80ef52a0697d1a,0,2021-09-06 09:06:42.967,14,2021-10-25 19:06:53.919,6134cba61d18a399042b3259,
6135db212e80ef52a06ccec6,0,2021-09-06 09:10:57.266,110,2021-10-27 13:37:51.940,61345759d8f31e42b5eb30ee,
6135dd062e80ef52a071f018,0,2021-09-06 09:19:02.078,3,2021-09-07 02:01:17.033,,60d52fbb307be2e78cde67e4
6135ea0e2e80ef52a0973b11,0,2021-09-06 10:14:36.240,20,2021-10-27 17:40:02.070,61344865c1ba18a2d63c4378,
6135eb772e80ef52a09b0be3,0,2021-09-06 10:20:39.052,13,2021-10-18 04:30:15.096,61344a274b4fb1a2ad8e9fb1,
6135ec432e80ef52a09db425,0,2021-09-06 10:24:03.139,12,2021-10-23 19:49:15.988,6134c5f91d18a399042b3255,
6135ec642e80ef52a09ddf29,0,2021-09-06 10:24:36.211,18,2021-10-26 15:02:35.560,6134bbfce8eb55a2a74c9ec7,
6135ed072e80ef52a09ffbbc,0,2021-09-06 10:27:19.252,11,2021-10-21 07:22:29.987,6134bcbea4acb342f72eb852,
6135fce92e80ef52a0cab44b,0,2021-09-06 11:35:05.243,7,2021-10-22 05:19:04.343,6134cd924b4fb1a2ad8ee732,
6135fd322e80ef52a0cb4ca8,0,2021-09-06 11:36:18.995,7,2021-10-24 14:30:37.284,6134a26190e68042e4bfda3d,
6135fe2e2e80ef52a0ce7311,0,2021-09-06 11:40:30.785,8,2021-10-14 15:05:47.425,6134401b747b8142c7cd7562,
6136023e2e80ef52a0d8560b,0,2021-09-06 11:57:50.543,12,2021-10-26 10:08:56.698,6134c0ef7ec98e9cedfc9e61,
6136081f2e80ef52a0e5ffd7,0,2021-09-06 12:22:55.214,13,2021-10-27 15:22:58.573,6134641f2c558b9cddc9de22,
61361f4d2e80ef52a01e2fd3,0,2021-09-06 14:01:49.290,6,2021-10-23 17:02:45.230,6134ce5f3715e898f073c902,
613625022e80ef52a02a9add,0,2021-09-06 14:26:10.719,31,2021-10-28 01:28:11.854,6134c6793715e898f073c45a,
61362de62e80ef52a03cd15b,0,2021-09-06 15:04:06.540,5,2021-10-16 11:26:04.332,61346491dc2ad695b3e22640,
61365f152e80ef52a05a4dfd,0,2021-09-06 18:33:57.136,10,2021-10-17 14:49:50.920,6134c3cb5d7dd5a2b704cda4,
6136645a2e80ef52a05d80cc,0,2021-09-06 18:56:26.677,9,2021-10-03 17:50:18.770,6133302c4b4fb1a2ad8e937e,
61366d272e80ef52a06f6ab4,0,2021-09-06 19:33:59.129,18,2021-10-25 03:11:42.724,613471f8e8eb55a2a74c8c10,
61367d6d2e80ef52a088cd01,0,2021-09-06 20:43:25.104,11,2021-10-15 18:11:16.824,6135cea690e68042e4bfeecd,
61367e832e80ef52a08b6cd1,0,2021-09-06 20:48:03.402,20,2021-10-24 04:05:15.867,6135c4d9426cd2a2dcdeea3e,
613685942e80ef52a08f41c6,0,2021-09-06 21:18:12.463,13,2021-10-21 13:04:16.862,61337e2aee5732a2c77ad570,
613686c02e80ef52a08fc196,0,2021-09-06 21:23:12.285,16,2021-10-26 20:42:18.010,61332a0cc8daac98c8486b43,
613686c22e80ef52a08fc1b1,0,2021-09-06 21:23:14.000,6,2021-10-13 16:54:21.414,61330e16afc69442bb844b3e,
613691742e80ef52a095ed49,0,2021-09-06 22:08:52.279,7,2021-10-10 14:02:56.429,6134c4a8177046990b4ce264,
6136923c2e80ef52a09697a5,0,2021-09-06 22:12:12.788,9,2021-10-22 15:20:41.559,6134440242ae9ca2ee5d6252,
613694002e80ef52a0980eab,0,2021-09-06 22:19:44.229,22,2021-10-22 01:28:10.463,61345c705d7dd5a2b7049d52,
6136943a2e80ef52a098398b,0,2021-09-06 22:20:42.151,14,2021-10-25 00:39:30.029,6135d119e8eb55a2a74ca4c3,
613694732e80ef52a0986b3a,0,2021-09-06 22:21:39.405,17,2021-10-27 08:03:35.274,6135cfcd993f3698d1a12b7f,
613694e32e80ef52a098c4de,0,2021-09-06 22:23:31.110,14,2021-10-26 03:20:29.065,6135d189747b8142c7cda7f4,
613695212e80ef52a098f414,0,2021-09-06 22:24:33.023,9,2021-10-27 14:38:35.304,6135d066ee5732a2c77b4c93,
613695ef2e80ef52a0998c7d,0,2021-09-06 22:27:59.582,38,2021-10-27 11:11:26.956,6135e145d8f31e42b5eb7a7b,
613698782e80ef52a09b98ff,0,2021-09-06 22:38:48.842,10,2021-10-23 22:51:09.575,61331f46f1b7ce9d2819c30e,
6136a28c2e80ef52a0a3db1d,0,2021-09-06 23:21:48.464,8,2021-10-26 10:40:24.962,6134478eafc69442bb848924,
6136a5902e80ef52a0a64a4c,0,2021-09-06 23:34:40.001,24,2021-10-23 05:15:20.621,6135ecfaa4acb342f72ed660,
6136bb032e80ef52a0b8368b,0,2021-09-07 01:06:11.144,4,2021-10-02 09:25:24.500,61331acb2c558b9cddc9bae7,
6136bb0d2e80ef52a0b8409f,0,2021-09-07 01:06:21.451,4,2021-09-25 02:22:03.624,613312b7747b8142c7cd5e3d,
6136bb182e80ef52a0b84bb7,0,2021-09-07 01:06:32.120,7,2021-10-24 09:33:59.564,6133251ec8daac98c8486b02,
6136bb272e80ef52a0b85180,0,2021-09-07 01:06:47.859,9,2021-10-14 13:55:47.286,613322bd42ae9ca2ee5d3e61,
6136bf082e80ef52a0bb9b5f,0,2021-09-07 01:23:20.556,16,2021-10-26 04:09:28.300,6134ba93afc69442bb84b617,
6136c85b2e80ef52a0bff744,0,2021-09-07 02:03:07.661,6,2021-09-07 03:15:27.726,,60d5381b1476754650919a59
6136d5c12e80ef52a0cf4349,0,2021-09-07 03:00:17.725,13,2021-10-26 05:02:29.662,6134d8fc177046990b4ce27e,
6136d6f02e80ef52a0d0c027,0,2021-09-07 03:05:20.277,9,2021-10-01 07:17:27.568,6134d6d88bac3842c8904d95,
6136d7e72e80ef52a0d21a78,0,2021-09-07 03:09:27.849,3,2021-09-13 01:20:26.321,,60d538bfa5afc61e31fd1609
6136d9532e80ef52a0d3eaf2,0,2021-09-07 03:15:31.169,12,2021-10-14 12:18:05.139,613446debd0aaa9cfb017fd8,
6136da3a2e80ef52a0d55913,0,2021-09-07 03:19:22.783,40,2021-10-22 00:26:53.981,6135cf0fd5ca509cf4538cce,
6136dbb42e80ef52a0d7902f,0,2021-09-07 03:25:40.924,8,2021-10-14 07:25:15.798,613458b45d7dd5a2b7049d46,
6136dbc22e80ef52a0d7a23e,0,2021-09-07 03:25:54.736,10,2021-10-14 23:33:31.447,61345d9fc8daac98c84879ba,
6136dc512e80ef52a0d865e9,0,2021-09-07 03:28:17.890,17,2021-10-26 02:14:11.981,6134c056177046990b4cd874,
6136e2752e80ef52a0e15abd,0,2021-09-07 03:54:29.430,13,2021-10-28 01:27:33.972,6134c298747b8142c7cda114,
6136e7822e80ef52a0e86c34,0,2021-09-07 04:16:02.369,22,2021-10-18 08:13:07.009,6135dfdc5a8a059d18da4032,
6136e8dd2e80ef52a0ea28a6,0,2021-09-07 04:21:49.040,16,2021-10-23 21:37:22.544,6135ddee747b8142c7cdac23,
6136e9572e80ef52a0eac0ba,0,2021-09-07 04:23:51.483,9,2021-10-19 06:38:35.602,6135e047177046990b4cf9e3,
6136efda2e80ef52a0f44b83,0,2021-09-07 04:51:38.565,16,2021-10-22 02:09:58.641,6134d2c4b1f24742d5b31da3,
6136ff4c2e80ef52a00399e5,0,2021-09-07 05:57:32.072,8,2021-10-24 09:27:34.397,613474a0ee976398ea21f363,
613707582e80ef52a00b909f,0,2021-09-07 06:31:52.266,4,2021-09-13 01:14:29.924,,60d538553d549f33ea089889
613709672e80ef52a00c984b,0,2021-09-07 06:40:39.775,29,2021-10-27 14:08:37.324,61332472bd0aaa9cfb0173cb,
61371cd22e80ef52a0197836,0,2021-09-07 08:03:30.717,9,2021-10-16 11:04:17.439,6134b7c8afc69442bb84b614,
61371d262e80ef52a019908c,0,2021-09-07 08:04:54.636,15,2021-10-27 11:31:09.956,61332f4e42ae9ca2ee5d58a6,
613720e52e80ef52a01b4839,0,2021-09-07 08:20:53.414,7,2021-10-02 06:46:48.444,613476db2c558b9cddc9f1cd,
613721132e80ef52a01b6c04,0,2021-09-07 08:21:39.889,6,2021-10-06 21:31:59.395,61346ae0bd0aaa9cfb019591,
6137221a2e80ef52a01d3895,0,2021-09-07 08:26:02.161,10,2021-10-15 13:23:10.651,613490628bac3842c890378a,
6137252e2e80ef52a01e2464,0,2021-09-07 08:39:10.868,22,2021-10-24 23:52:52.607,61337bf52c558b9cddc9cbc3,
61372ca52e80ef52a0237252,0,2021-09-07 09:11:01.197,9,2021-10-23 11:04:24.244,6134cf552c558b9cddca1e04,
6137319d2e80ef52a0272685,0,2021-09-07 09:32:13.645,1,2021-09-07 09:32:13.645,,60d82918913a9223a47aa6c3
613732882e80ef52a02765eb,0,2021-09-07 09:36:08.425,12,2021-10-25 05:20:49.495,613471955a8a059d18da1f4c,
613735062e80ef52a0284517,0,2021-09-07 09:46:46.297,7,2021-10-25 05:14:36.564,613329cbee976398ea21dd6f,
613737322e80ef52a0295017,0,2021-09-07 09:56:02.172,9,2021-10-19 19:30:35.201,61332cfdc1ba18a2d63c2c7b,
613737a62e80ef52a02996a5,0,2021-09-07 09:57:58.333,1,2021-09-07 09:57:58.333,,60d829299050a70b0bad9466
613741472e80ef52a03344c1,0,2021-09-07 10:39:03.804,22,2021-10-27 09:19:09.952,61343b1bd5ca509cf45338e6,
613742752e80ef52a036face,0,2021-09-07 10:44:05.869,12,2021-10-14 20:49:09.823,613441c05a8a059d18da1119,
613745552e80ef52a03d523a,0,2021-09-07 10:56:21.614,6,2021-10-15 22:37:15.708,61346d60afc69442bb8494aa,
613747032e80ef52a03f7125,0,2021-09-07 11:03:31.287,11,2021-10-25 00:56:26.935,61346131c1ba18a2d63c56b1,
61374a5f2e80ef52a041ae4e,0,2021-09-07 11:17:51.576,10,2021-10-14 12:57:16.707,6134bb2c993f3698d1a119bc,
61374bfd2e80ef52a043366b,0,2021-09-07 11:24:45.172,6,2021-10-16 02:38:38.879,61331c66d5ca509cf4531637,
61374c482e80ef52a0435142,0,2021-09-07 11:26:00.477,12,2021-10-14 20:06:09.415,61345aabeed6ba98c252324f,
61375f742e80ef52a052a91b,0,2021-09-07 12:47:48.833,11,2021-10-16 02:47:15.251,6134778dbd0aaa9cfb019d11,
61375f772e80ef52a052a93f,0,2021-09-07 12:47:51.219,15,2021-10-28 02:22:02.402,6135d54e747b8142c7cdab0f,
613763622e80ef52a0542210,0,2021-09-07 13:04:34.445,10,2021-10-22 03:42:40.005,6137126fafc69442bb84f9da,
613766a72e80ef52a05496bb,0,2021-09-07 13:18:31.376,6,2021-10-23 14:18:04.728,6134c5611d18a399042b3254,
613768622e80ef52a0552000,0,2021-09-07 13:25:54.656,8,2021-10-08 03:27:02.870,6135d3ed4b4fb1a2ad8f024b,
61376bed2e80ef52a056fd3d,0,2021-09-07 13:41:01.188,10,2021-10-01 18:29:00.777,6135c282ef0b8b9ce39b6dd2,
613771322e80ef52a05f2bff,0,2021-09-07 14:03:30.761,19,2021-10-27 08:53:10.686,6133305b993f3698d1a0e96a,
6137716b2e80ef52a05f6664,0,2021-09-07 14:04:27.280,10,2021-10-14 19:49:46.553,61343c3bd8f31e42b5eb2e5a,
6137767e2e80ef52a061da58,0,2021-09-07 14:26:06.109,3,2021-09-23 22:40:35.423,61346d573715e898f073aa21,
61377f442e80ef52a0665a8d,0,2021-09-07 15:03:32.040,8,2021-10-22 19:32:38.342,6135e0bfee5732a2c77b4f44,
